Episode,Timestamp,End_Total_Asset,Total_Return,Sharpe_Ratio,Max_Drawdown
1,2026-04-17T11:37:50.654986,1199362.433822029,0.2253838248691335,0.7491941034935875,0.3122063200379949
1,2026-04-17T11:37:51.602364,1422317.3600154656,0.38122952172335556,0.7801330091217027,0.21383683603217557
2,2026-04-17T11:37:57.826668,1305666.27569821,0.2969186351718175,0.5945115842705223,0.30113842462825685
3,2026-04-17T11:37:58.789182,1279388.527810183,0.2763949527965894,0.5554701547492974,0.27125886121726284
4,2026-04-17T11:38:05.179549,1379401.536543257,0.3508456007246311,0.7145562956497997,0.24908917319040977
5,2026-04-17T11:38:06.923344,2053982.7052148203,0.7480321892092939,1.5544667967656383,0.2006528924191952
6,2026-04-17T11:38:07.863754,2053982.7052148203,0.7480321892092939,1.5544667967656383,0.2006528924191952
7,2026-04-17T11:38:08.946359,2053982.7052148203,0.7480321892092939,1.5544667967656383,0.2006528924191952
8,2026-04-17T11:38:09.915731,2053982.7052148203,0.7480321892092939,1.5544667967656383,0.2006528924191952
9,2026-04-17T11:38:10.846047,2053982.7052148203,0.7480321892092939,1.5544667967656383,0.2006528924191952
10,2026-04-17T11:38:11.784928,1297869.7942332155,0.2890220153325246,0.5978869310434072,0.2642670928136964
11,2026-04-17T11:38:18.233989,1369766.0016906161,0.34341162986469376,0.7044902796893919,0.22752042479516343
12,2026-04-17T11:38:19.303885,1268057.5939048196,0.2667624514266517,0.5424976625496498,0.2841991944755465
13,2026-04-17T11:38:25.519707,1318230.5921339984,0.30575466150594893,0.6199019403906888,0.2630503632267074
14,2026-04-17T11:38:27.268177,2047139.5065573042,0.7448982879468274,1.5422841807197247,0.20291052099459622
15,2026-04-17T11:38:28.281604,2047139.5065573042,0.7448982879468274,1.5422841807197247,0.20291052099459622
16,2026-04-17T11:38:29.279943,2047139.5065573042,0.7448982879468274,1.5422841807197247,0.20291052099459622
17,2026-04-17T11:38:30.249558,2047139.5065573042,0.7448982879468274,1.5422841807197247,0.20291052099459622
18,2026-04-17T11:38:31.201896,2047139.5065573042,0.7448982879468274,1.5422841807197247,0.20291052099459622
19,2026-04-17T11:38:37.590714,1271083.2634346685,0.26858706941645694,0.5515106132710063,0.2884905010710106
20,2026-04-17T11:38:38.562363,1264127.4342214335,0.26416684657421835,0.5327148994672378,0.26859814621778355
