Episode,Timestamp,End_Total_Asset,Total_Return,Sharpe_Ratio,Max_Drawdown
1,2026-04-17T12:34:41.349553,1321241.7806551652,0.353521091581238,0.44883911839463536,0.3498580071011976
2,2026-04-17T12:34:41.936816,1371848.8761240283,0.3896034011203823,0.49970718573046347,0.28871032052146023
3,2026-04-17T12:34:42.223216,1209800.608677593,0.26393437617305954,0.33881885487318647,0.36464943264899063
4,2026-04-17T12:34:42.803790,1334736.2042698034,0.3613143585895847,0.46634695539798127,0.33989195344565676
5,2026-04-17T12:34:43.286919,2035586.8731348827,0.7834564072553961,1.0119678725460586,0.30878647013362104
6,2026-04-17T12:34:43.550476,2035586.8731348827,0.7834564072553961,1.0119678725460586,0.30878647013362104
7,2026-04-17T12:34:43.812397,2035586.8731348827,0.7834564072553961,1.0119678725460586,0.30878647013362104
8,2026-04-17T12:34:44.075162,2035586.8731348827,0.7834564072553961,1.0119678725460586,0.30878647013362104
9,2026-04-17T12:34:44.334900,2035586.8731348827,0.7834564072553961,1.0119678725460586,0.30878647013362104
10,2026-04-17T12:34:44.620197,1365811.8188119158,0.3858188507912936,0.49278932937288183,0.29298876711169913
11,2026-04-17T12:34:45.208891,1320522.5878570268,0.3522530991396375,0.44972682835449845,0.32694936839576877
12,2026-04-17T12:34:45.489556,1198100.9561548054,0.25488509822316,0.3258613839937885,0.36363547612184166
13,2026-04-17T12:34:46.074337,1248938.7559936943,0.2972933435225389,0.37750779002096396,0.35426514286039257
14,2026-04-17T12:34:46.558990,2030724.8846346654,0.7816721010621283,1.00545113717157,0.3109456467151351
15,2026-04-17T12:34:46.825701,2030724.8846346654,0.7816721010621283,1.00545113717157,0.3109456467151351
16,2026-04-17T12:34:47.139837,2030724.8846346654,0.7816721010621283,1.00545113717157,0.3109456467151351
17,2026-04-17T12:34:47.401409,2030724.8846346654,0.7816721010621283,1.00545113717157,0.3109456467151351
18,2026-04-17T12:34:47.706720,2030724.8846346654,0.7816721010621283,1.00545113717157,0.3109456467151351
19,2026-04-17T12:34:48.296294,1245143.5688293956,0.2927417499413157,0.3752557091512265,0.346827447277698
20,2026-04-17T12:34:48.579536,1289861.2287385233,0.3308709295003278,0.4166135544021374,0.35897013409540657
21,2026-04-17T12:34:49.168627,1325404.5372169951,0.3565741171592901,0.4523891828500456,0.30855849610755626
22,2026-04-17T12:34:49.467574,1224269.148724617,0.27860426376970426,0.35133209416779665,0.36313805681442235
23,2026-04-17T12:34:50.314616,2034597.914778661,0.7836740127236994,1.0073006154102502,0.3064509286650631
24,2026-04-17T12:34:50.576031,2034597.914778661,0.7836740127236994,1.0073006154102502,0.3064509286650631
25,2026-04-17T12:34:50.840926,2034597.914778661,0.7836740127236994,1.0073006154102502,0.3064509286650631
26,2026-04-17T12:34:51.113374,2034597.914778661,0.7836740127236994,1.0073006154102502,0.3064509286650631
27,2026-04-17T12:34:51.377857,2034597.914778661,0.7836740127236994,1.0073006154102502,0.3064509286650631
28,2026-04-17T12:34:51.671952,1411027.7327212244,0.4205407981080594,0.5293944583191104,0.31962458343592065
29,2026-04-17T12:34:52.367112,1168134.277440633,0.2308553894070832,0.29226675339171326,0.35657633116971793
30,2026-04-17T12:34:52.654302,1222570.5407584563,0.27721795411353334,0.34929104068233124,0.37454340217160725
31,2026-04-17T12:34:53.249454,1210187.1384033852,0.2658206524664521,0.3377277016661709,0.3658794035666957
32,2026-04-17T12:34:53.750572,2033745.9661763723,0.7831677163025708,1.007237673507084,0.30726174725744293
33,2026-04-17T12:34:54.034671,2033745.9661763723,0.7831677163025708,1.007237673507084,0.30726174725744293
34,2026-04-17T12:34:54.317710,2033745.9661763723,0.7831677163025708,1.007237673507084,0.30726174725744293
35,2026-04-17T12:34:54.596398,2033745.9661763723,0.7831677163025708,1.007237673507084,0.30726174725744293
36,2026-04-17T12:34:54.875865,2033745.9661763723,0.7831677163025708,1.007237673507084,0.30726174725744293
37,2026-04-17T12:34:55.548350,1314694.6584917533,0.3460555936419048,0.4466671097984869,0.33168119111869576
38,2026-04-17T12:34:55.879797,1259154.6296907663,0.3030505788335516,0.3910755376213443,0.3536539847376348
39,2026-04-17T12:34:56.497435,1327896.484729059,0.35869729246965576,0.45517888856456995,0.30763829232604367
40,2026-04-17T12:34:56.795058,1432471.4765129809,0.43410798471304535,0.551841527696214,0.28058053466696165
41,2026-04-17T12:34:57.609124,2022551.7745090416,0.7769781971853398,1.0038132528328514,0.3055672596550705
42,2026-04-17T12:34:57.870526,2022551.7745090416,0.7769781971853398,1.0038132528328514,0.3055672596550705
43,2026-04-17T12:34:58.134579,2022551.7745090416,0.7769781971853398,1.0038132528328514,0.3055672596550705
44,2026-04-17T12:34:58.395104,2022551.7745090416,0.7769781971853398,1.0038132528328514,0.3055672596550705
