Episode,Timestamp,End_Total_Asset,Total_Return,Sharpe_Ratio,Max_Drawdown
1,2026-04-17T16:13:53.489370,1375683.808654574,0.40278723978275693,0.4124088628320778,0.336911746406772
2,2026-04-17T16:13:59.461558,1336016.6112052673,0.37306675630231684,0.3829319217651191,0.32410492232458477
3,2026-04-17T16:14:05.425371,1223538.9955965457,0.2842646618512091,0.2936104768846823,0.37601650493940036
4,2026-04-17T16:14:07.399637,2530264.2885351647,1.0093981449081584,1.0524469592312833,0.3090976210036659
5,2026-04-17T16:14:08.678277,2530264.2885351647,1.0093981449081584,1.0524469592312833,0.3090976210036659
6,2026-04-17T16:14:09.999938,2530264.2885351647,1.0093981449081584,1.0524469592312833,0.3090976210036659
7,2026-04-17T16:14:11.275948,2530264.2885351647,1.0093981449081584,1.0524469592312833,0.3090976210036659
8,2026-04-17T16:14:12.613581,2530264.2885351647,1.0093981449081584,1.0524469592312833,0.3090976210036659
9,2026-04-17T16:14:18.545871,1308923.5852969543,0.35481837329898724,0.35964515928310287,0.4298851940518301
10,2026-04-17T16:14:19.883427,1309893.719555581,0.3510931967223854,0.3656731170155545,0.37985449027771745
11,2026-04-17T16:14:25.993497,1385201.929477181,0.41057093406001943,0.4185552409882346,0.3527254504309708
12,2026-04-17T16:14:27.978947,2532758.3398468727,1.0100951336164679,1.0550195162604492,0.30858998390219977
13,2026-04-17T16:14:29.261782,2532758.3398468727,1.0100951336164679,1.0550195162604492,0.30858998390219977
14,2026-04-17T16:14:30.585797,2532758.3398468727,1.0100951336164679,1.0550195162604492,0.30858998390219977
15,2026-04-17T16:14:31.952545,2532758.3398468727,1.0100951336164679,1.0550195162604492,0.30858998390219977
16,2026-04-17T16:14:33.590616,2532758.3398468727,1.0100951336164679,1.0550195162604492,0.30858998390219977
17,2026-04-17T16:14:39.827906,1375405.05057834,0.400867834204105,0.4147683705683205,0.3467492200390106
18,2026-04-17T16:14:45.824951,1351098.6222846797,0.38439737053810863,0.39441180059928227,0.4182489382606542
19,2026-04-17T16:14:47.131353,1301359.4372969414,0.34509929233276354,0.3578595738580755,0.34773998750516083
20,2026-04-17T16:14:53.696804,2532575.129280336,1.010381926052434,1.052986288031246,0.3096024026482555
21,2026-04-17T16:14:54.945839,2532575.129280336,1.010381926052434,1.052986288031246,0.3096024026482555
22,2026-04-17T16:14:56.192835,2532575.129280336,1.010381926052434,1.052986288031246,0.3096024026482555
23,2026-04-17T16:14:57.434204,2532575.129280336,1.010381926052434,1.052986288031246,0.3096024026482555
24,2026-04-17T16:14:58.671102,2532575.129280336,1.010381926052434,1.052986288031246,0.3096024026482555
25,2026-04-17T16:15:04.536421,1404774.9915503399,0.42221537758409633,0.4359808939737805,0.32694467824108014
26,2026-04-17T16:15:05.875701,1431990.1136791492,0.44217550363356317,0.45430926680215694,0.3262783931941108
27,2026-04-17T16:15:11.828842,1421687.4385478178,0.4359814867895654,0.4456413072434583,0.34390183095618526
28,2026-04-17T16:15:13.735779,2535268.4491861076,1.011123025710884,1.0559047897420715,0.3081998683176883
29,2026-04-17T16:15:15.006277,2535268.4491861076,1.011123025710884,1.0559047897420715,0.3081998683176883
30,2026-04-17T16:15:16.252026,2535268.4491861076,1.011123025710884,1.0559047897420715,0.3081998683176883
31,2026-04-17T16:15:17.565909,2535268.4491861076,1.011123025710884,1.0559047897420715,0.3081998683176883
32,2026-04-17T16:15:18.885398,2535268.4491861076,1.011123025710884,1.0559047897420715,0.3081998683176883
33,2026-04-17T16:15:24.886003,1226498.3756816152,0.2870125214217112,0.2961947545837788,0.36820961288701537
34,2026-04-17T16:15:31.049407,1292456.8218411948,0.3405598373033011,0.3485555593821292,0.3599866896767683
35,2026-04-17T16:15:32.451971,1387441.482575923,0.4125507976382633,0.41892137174959265,0.3322506658548725
36,2026-04-17T16:15:39.267785,2520697.5047953892,1.0059257899894414,1.0468356278751296,0.3112715350169899
37,2026-04-17T16:15:40.525239,2520697.5047953892,1.0059257899894414,1.0468356278751296,0.3112715350169899
