Episode,Timestamp,End_Total_Asset,Total_Return,Sharpe_Ratio,Max_Drawdown
1,2026-04-17T17:20:01.774706,1249516.4074060826,0.3048068183717139,0.3089813724248608,0.38425393899514704
2,2026-04-17T17:20:07.803308,1489012.492269307,0.4804096743070815,0.48542815683371265,0.3483752309165551
3,2026-04-17T17:20:13.958339,1464333.0320721252,0.4646571385781869,0.46709629158703736,0.35650703940249207
4,2026-04-17T17:20:15.738415,2548877.8021075297,1.0182852147294292,1.0292113114476849,0.30994587453073646
5,2026-04-17T17:20:17.064058,2548877.8021075297,1.0182852147294292,1.0292113114476849,0.30994587453073646
6,2026-04-17T17:20:18.459336,2548877.8021075297,1.0182852147294292,1.0292113114476849,0.30994587453073646
7,2026-04-17T17:20:19.857190,2548877.8021075297,1.0182852147294292,1.0292113114476849,0.30994587453073646
8,2026-04-17T17:20:21.234111,2548877.8021075297,1.0182852147294292,1.0292113114476849,0.30994587453073646
9,2026-04-17T17:20:27.474625,1287379.340168651,0.3339384754769177,0.3399202969103674,0.3639666529761485
10,2026-04-17T17:20:28.990450,1295093.6450678543,0.342208256868723,0.34343251220972176,0.3467266544735084
11,2026-04-17T17:20:35.241506,1327826.112241515,0.36791493346910054,0.3672946250492972,0.34145265159025734
12,2026-04-17T17:20:37.113097,2545165.5942584537,1.0165304102643018,1.0292276046038284,0.3062480666939892
13,2026-04-17T17:20:38.606050,2545165.5942584537,1.0165304102643018,1.0292276046038284,0.3062480666939892
14,2026-04-17T17:20:40.159375,2545165.5942584537,1.0165304102643018,1.0292276046038284,0.3062480666939892
15,2026-04-17T17:20:41.648314,2545165.5942584537,1.0165304102643018,1.0292276046038284,0.3062480666939892
16,2026-04-17T17:20:43.110817,2545165.5942584537,1.0165304102643018,1.0292276046038284,0.3062480666939892
17,2026-04-17T17:20:49.173635,1306581.054739482,0.3524206684424235,0.3502978369308979,0.3527829252786042
18,2026-04-17T17:20:55.309450,1379955.794744136,0.40531549073319306,0.40722441097482315,0.28352243628678253
19,2026-04-17T17:21:01.785464,1344771.0772772953,0.38013083032623096,0.38050215210955557,0.3205287703625599
20,2026-04-17T17:21:03.594494,2529892.8204354197,1.0109233367188883,1.0210078453110167,0.3103043688642354
21,2026-04-17T17:21:04.905529,2529892.8204354197,1.0109233367188883,1.0210078453110167,0.3103043688642354
22,2026-04-17T17:21:06.244075,2529892.8204354197,1.0109233367188883,1.0210078453110167,0.3103043688642354
23,2026-04-17T17:21:07.583531,2529892.8204354197,1.0109233367188883,1.0210078453110167,0.3103043688642354
24,2026-04-17T17:21:08.967102,2529892.8204354197,1.0109233367188883,1.0210078453110167,0.3103043688642354
25,2026-04-17T17:21:15.204548,1323913.9519477212,0.362336195118269,0.36773915403248086,0.3013840436760378
26,2026-04-17T17:21:16.641023,1268924.208047122,0.3209184152046693,0.32342939204833254,0.31020892970533387
27,2026-04-17T17:21:22.967522,1405811.8183988063,0.4239188939298332,0.42585570543483087,0.3399999649585315
