Episode,Timestamp,End_Total_Asset,Total_Return,Sharpe_Ratio,Max_Drawdown
1,2026-04-17T11:29:22.689003,1252972.4548901601,0.25447683859259185,0.5203713527187057,0.2748653389052478
2,2026-04-17T11:29:23.283931,1360707.7823067477,0.33792448914792755,0.6800137313211957,0.2621533829285916
3,2026-04-17T11:29:23.583234,1303340.6504426035,0.2939677583988356,0.6004035255694189,0.2643979633174117
4,2026-04-17T11:29:24.176572,1347497.5163806465,0.3266060498432471,0.6751006742220771,0.26049672149550307
5,2026-04-17T11:29:24.663137,2070996.192414083,0.7563018726963727,1.5712102175606177,0.19926819130038997
6,2026-04-17T11:29:24.925500,2070996.192414083,0.7563018726963727,1.5712102175606177,0.19926819130038997
7,2026-04-17T11:29:25.185002,2070996.192414083,0.7563018726963727,1.5712102175606177,0.19926819130038997
8,2026-04-17T11:29:25.443430,2070996.192414083,0.7563018726963727,1.5712102175606177,0.19926819130038997
9,2026-04-17T11:29:25.702877,2070996.192414083,0.7563018726963727,1.5712102175606177,0.19926819130038997
10,2026-04-17T11:29:25.989969,1409091.3843931407,0.37216638059163365,0.757756844994639,0.25797434214063963
11,2026-04-17T11:29:26.575686,1248071.5700172482,0.25061023413825284,0.5119958239836438,0.2791016360371102
12,2026-04-17T11:29:26.860220,1324816.3920582987,0.3099115195247832,0.6371921688949118,0.30191384112464326
13,2026-04-17T11:29:27.446031,1415988.235440554,0.37585083196244223,0.7815965917724351,0.2607339658719743
14,2026-04-17T11:29:27.933023,2077787.1031567731,0.7595255860417182,1.5794077406564777,0.19926920495892048
15,2026-04-17T11:29:28.194391,2077787.1031567731,0.7595255860417182,1.5794077406564777,0.19926920495892048
16,2026-04-17T11:29:28.456722,2077787.1031567731,0.7595255860417182,1.5794077406564777,0.19926920495892048
17,2026-04-17T11:29:28.718030,2077787.1031567731,0.7595255860417182,1.5794077406564777,0.19926920495892048
18,2026-04-17T11:29:28.983570,2077787.1031567731,0.7595255860417182,1.5794077406564777,0.19926920495892048
