Episode,Timestamp,End_Total_Asset,Total_Return,Sharpe_Ratio,Max_Drawdown
1,2026-04-23T13:47:49.886089,1371080.383304161,0.39882398794954427,0.4010423234415872,0.37600233874314976
2,2026-04-23T13:47:50.635527,1291878.8180453267,0.33979020731266796,0.3411213334249094,0.36230189074184127
3,2026-04-23T13:47:51.376977,1318096.780524372,0.3594783234094507,0.36128118585110636,0.3443897786488994
4,2026-04-23T13:47:51.904753,2563442.7519430486,1.0236775387291455,1.0366207321423202,0.308477118047927
5,2026-04-23T13:47:52.297972,2563442.7519430486,1.0236775387291455,1.0366207321423202,0.308477118047927
6,2026-04-23T13:47:53.005008,2563442.7519430486,1.0236775387291455,1.0366207321423202,0.308477118047927
7,2026-04-23T13:47:53.504985,2563442.7519430486,1.0236775387291455,1.0366207321423202,0.308477118047927
8,2026-04-23T13:47:53.899166,2563442.7519430486,1.0236775387291455,1.0366207321423202,0.308477118047927
9,2026-04-23T13:47:54.629316,1311892.3670872636,0.35402142768582345,0.35765723027975804,0.33429063135846343
10,2026-04-23T13:47:55.044806,1354133.6794204365,0.38967799322167285,0.38411857285266743,0.3868713952165212
11,2026-04-23T13:47:55.771692,1184782.6908374466,0.2537758098476013,0.2536889596988828,0.42377001302134365
12,2026-04-23T13:47:56.295722,2533420.224880245,1.0118623681821584,1.0248938016833649,0.3111634279474448
13,2026-04-23T13:47:56.680032,2533420.224880245,1.0118623681821584,1.0248938016833649,0.3111634279474448
14,2026-04-23T13:47:57.062905,2533420.224880245,1.0118623681821584,1.0248938016833649,0.3111634279474448
15,2026-04-23T13:47:57.450040,2533420.224880245,1.0118623681821584,1.0248938016833649,0.3111634279474448
16,2026-04-23T13:47:57.831892,2533420.224880245,1.0118623681821584,1.0248938016833649,0.3111634279474448
17,2026-04-23T13:47:58.560927,1154192.8990377095,0.225971801455248,0.22825975482240415,0.38866309873195354
18,2026-04-23T13:47:59.301531,1410093.964210011,0.42785449580182594,0.4279936387661486,0.30871798919550386
19,2026-04-23T13:48:00.030843,1218406.3947322483,0.2814631175030119,0.2821173411725373,0.41437885258615215
20,2026-04-23T13:48:00.557924,2543067.131811188,1.0159434670234244,1.0272858626656518,0.31217253732113337
21,2026-04-23T13:48:00.940907,2543067.131811188,1.0159434670234244,1.0272858626656518,0.31217253732113337
22,2026-04-23T13:48:01.325601,2543067.131811188,1.0159434670234244,1.0272858626656518,0.31217253732113337
23,2026-04-23T13:48:01.711498,2543067.131811188,1.0159434670234244,1.0272858626656518,0.31217253732113337
24,2026-04-23T13:48:02.096148,2543067.131811188,1.0159434670234244,1.0272858626656518,0.31217253732113337
25,2026-04-23T13:48:02.829616,1347425.4366105173,0.38355476137995476,0.38059450685803065,0.3080772013535782
26,2026-04-23T13:48:03.248376,1345138.6622889999,0.38118071722761127,0.379873107741939,0.3277668598631855
27,2026-04-23T13:48:03.978619,1365616.9230964356,0.39433493362532046,0.39754644330153466,0.3239082052091988
28,2026-04-23T13:48:04.500843,2543834.7950978805,1.0164563156347601,1.0264693010609354,0.3127761237346923
29,2026-04-23T13:48:04.883405,2543834.7950978805,1.0164563156347601,1.0264693010609354,0.3127761237346923
30,2026-04-23T13:48:05.274352,2543834.7950978805,1.0164563156347601,1.0264693010609354,0.3127761237346923
31,2026-04-23T13:48:05.662055,2543834.7950978805,1.0164563156347601,1.0264693010609354,0.3127761237346923
32,2026-04-23T13:48:06.049383,2543834.7950978805,1.0164563156347601,1.0264693010609354,0.3127761237346923
33,2026-04-23T13:48:06.790972,1239573.9802920152,0.30219779887303955,0.2966441037480698,0.3611688742210749
34,2026-04-23T13:48:07.533447,1318122.6328246747,0.35923579234468994,0.3615359257761171,0.3594025333187426
35,2026-04-23T13:48:07.952628,1282954.170222851,0.33250230181944207,0.33415510324859904,0.406332464880794
36,2026-04-23T13:48:08.791555,2531166.1540697687,1.0117664662318346,1.0198747211757095,0.3102895683966098
37,2026-04-23T13:48:09.175805,2531166.1540697687,1.0117664662318346,1.0198747211757095,0.3102895683966098
38,2026-04-23T13:48:09.560648,2531166.1540697687,1.0117664662318346,1.0198747211757095,0.3102895683966098
39,2026-04-23T13:48:09.942630,2531166.1540697687,1.0117664662318346,1.0198747211757095,0.3102895683966098
40,2026-04-23T13:48:10.327917,2531166.1540697687,1.0117664662318346,1.0198747211757095,0.3102895683966098
41,2026-04-23T13:48:10.745742,1393666.7931446414,0.41755859506281273,0.4135582350956796,0.3812678919698499
42,2026-04-23T13:48:11.485948,1335391.2667799462,0.3736558630616767,0.37310156274244755,0.35979311854619095
43,2026-04-23T13:48:12.221320,1247328.0321592786,0.30632381224231325,0.30432339641077216,0.34392355590133156
44,2026-04-23T13:48:12.745001,2534635.1057878444,1.0129323784981819,1.0223436939730117,0.3110373700056792
45,2026-04-23T13:48:13.130009,2534635.1057878444,1.0129323784981819,1.0223436939730117,0.3110373700056792
46,2026-04-23T13:48:13.517043,2534635.1057878444,1.0129323784981819,1.0223436939730117,0.3110373700056792
47,2026-04-23T13:48:13.899382,2534635.1057878444,1.0129323784981819,1.0223436939730117,0.3110373700056792
48,2026-04-23T13:48:14.285547,2534635.1057878444,1.0129323784981819,1.0223436939730117,0.3110373700056792
49,2026-04-23T13:48:15.087285,1287549.2743786431,0.33865220255534023,0.33537429535680063,0.3663746561427767
50,2026-04-23T13:48:15.828708,1419245.7220644653,0.43451569917997274,0.43424975965834994,0.3282249544892581
51,2026-04-23T13:48:16.249681,1275308.8970239535,0.3267146874888169,0.3289064627943166,0.41697549238179
52,2026-04-23T13:48:17.089984,2542872.120254021,1.014946571685547,1.0321187911302043,0.3106313190174501
53,2026-04-23T13:48:17.479662,2542872.120254021,1.014946571685547,1.0321187911302043,0.3106313190174501
54,2026-04-23T13:48:17.863388,2542872.120254021,1.014946571685547,1.0321187911302043,0.3106313190174501
55,2026-04-23T13:48:18.251489,2542872.120254021,1.014946571685547,1.0321187911302043,0.3106313190174501
56,2026-04-23T13:48:18.638109,2542872.120254021,1.014946571685547,1.0321187911302043,0.3106313190174501
57,2026-04-23T13:48:19.069759,1265082.6710864273,0.32090210140235736,0.3181215144665227,0.4100161774308756
58,2026-04-23T13:48:19.933274,1458087.0179506538,0.4635701583610203,0.4574966921677274,0.3660747078486233
59,2026-04-23T13:48:20.678970,1352984.8907944583,0.3872919929966594,0.3851386948390145,0.34432273123469453
60,2026-04-23T13:48:21.216352,2529083.4660419575,1.0093386881702218,1.0275261713284092,0.31417463396976103
61,2026-04-23T13:48:21.609344,2529083.4660419575,1.0093386881702218,1.0275261713284092,0.31417463396976103
62,2026-04-23T13:48:22.012089,2529083.4660419575,1.0093386881702218,1.0275261713284092,0.31417463396976103
63,2026-04-23T13:48:22.411046,2529083.4660419575,1.0093386881702218,1.0275261713284092,0.31417463396976103
64,2026-04-23T13:48:22.809620,2529083.4660419575,1.0093386881702218,1.0275261713284092,0.31417463396976103
65,2026-04-23T13:48:23.582927,1300484.8443691353,0.34531350119649495,0.34889373707421095,0.4283962462262926
66,2026-04-23T13:48:24.018421,1340456.2437495247,0.3771929101902122,0.37670218201635786,0.33587700076639604
