date,AAPL,MSFT,NVDA,JPM,GS,JNJ,PFE,WMT,KO,XOM,CVX,CAT,GLD,TLT
2021-02-11,-0.003104925155639697,-0.003104925155639697,-0.005111560225486797,0.016873188316821996,-0.003104925155639697,-0.003104925155639697,-0.0941815748810768,0.020273752510547693,0.0472137182950973,0.0702831596136094,-0.003104925155639697,-0.0713296793401241,0.0346085131168365,-0.003104925155639697
2021-02-12,-0.004361860454082503,-0.007766079157590901,-0.004458636045455905,0.028929278254509,-0.004361860454082503,-0.004361860454082503,-0.09667178615927702,0.048648431897163405,0.0317481942474842,0.056382153183221796,-0.004361860454082503,-0.073658037930727,0.0361822061240673,-0.0018881820142269065
2021-02-15,-0.007214680314063998,-0.007214680314063998,-0.03437250852584829,0.024143036454916,-0.007214680314063998,-0.007214680314063998,-0.1049788855016231,0.0640875361859799,0.0364898853003979,0.0781526826322079,-0.007214680314063998,-0.04817303642630571,0.0279393307864666,-0.007214680314063998
2021-02-16,-0.009734038263559397,-0.009734038263559397,-0.027995236217975603,0.027045302093028994,-0.009734038263559397,-0.009734038263559397,-0.1100087352097035,0.0632962360978126,0.0390839278697967,0.0738148391246796,-0.009734038263559397,-0.036706130951643,0.0298740118741989,-0.009734038263559397
2021-02-17,-0.0101787559688091,-0.0101787559688091,-0.010364413261413602,0.029415167868137304,-0.0101787559688091,-0.0101787559688091,-0.1118006072938442,0.063636265695095,0.0469312593340874,0.0479594841599464,-0.011291150003671604,-0.023912407457828508,0.0203201696276665,-0.0101787559688091
2021-02-18,-0.009006235748529497,-0.009006235748529497,0.0036993697285651883,0.017205178737640298,-0.009006235748529497,-0.009006235748529497,-0.1113061420619488,0.06685685366392141,0.030139908194541903,0.040668822824955,-0.007550574839115101,0.0016497001051901938,0.003667972981929696,-0.009006235748529497
2021-02-19,-0.012853555381298107,-0.006499368697404903,0.021077413111925097,0.029426071792840902,-0.006499368697404903,-0.006499368697404903,-0.1074924170970917,0.0568997301161289,0.0224467515945434,-0.01665679365396501,-0.008752152323722805,0.00016725808382030138,0.041735064238309805,-0.006499368697404903
2021-02-22,-0.009471610188484206,-0.0061583481729031025,0.027169141918420806,0.0332912467420101,-0.0061583481729031025,-0.0061583481729031025,-0.1066206768155098,0.0449487939476967,0.03278717398643491,-0.016531929373741094,-0.015523359179496807,-0.008472699671983698,0.0430574007332325,-0.0061583481729031025
2021-02-23,-0.013482123613357502,-0.0035013519227505008,0.014412600547075195,0.022029537707567194,-0.0035013519227505008,-0.00019341334700589963,-0.07471764087677002,0.01033036410808559,0.0561307892203331,0.007773026823997414,-0.0087122656404972,-0.012646995484828998,0.009580086916685097,-0.0035013519227505008
2021-02-24,0.007291585206985501,-0.0036825127899647037,0.0026863776147365986,0.015087157487869297,-0.0036825127899647037,-0.00044545531272890265,-0.045017067342996604,-0.008376929908990902,0.055841296911239596,-0.0033472776412963035,-0.0036825127899647037,-0.011094395071268102,0.0021047256886959007,-0.0036825127899647037
2021-02-25,0.0429955720901489,-0.0028882808983326028,-0.0009650178253650041,-0.0022249333560466003,-0.0028882808983326028,0.0002850666642189026,-0.0355032458901406,-0.018263861536979703,0.04013731330633159,-0.007851153612136896,-0.0028882808983326028,-0.004168476909399102,-0.0028882808983326028,-0.0028882808983326028
2021-02-26,0.0070335716009140015,-0.0029080025851727018,-0.0029080025851727018,-0.0029080025851727018,-0.0029080025851727018,0.006788227707147598,-0.013472694903612192,-0.013387676328420695,0.04515558481216439,-0.007904767990112305,-0.0029080025851727018,-0.003856044262647601,-0.0029080025851727018,-0.0029080025851727018
2021-03-01,0.004992231726646423,-0.003475274890661205,-0.003475274890661205,-0.003032367676496499,-0.003475274890661205,0.0039896890521049985,-0.005916010588407503,-0.004902634769678102,0.04976950585842141,-0.02249722182750699,-0.003475274890661205,-0.003475274890661205,-0.0015515983104706019,-0.003475274890661205
2021-03-02,0.013683244585990906,-0.005868643522262601,-0.005868643522262601,-0.005868643522262601,-0.005868643522262601,0.003227137029171004,-0.0090567320585251,-0.0068714395165443,0.0540148019790649,-0.015952631831169184,-0.005868643522262601,-0.005868643522262601,0.0020360723137855044,-0.005868643522262601
2021-03-03,-0.008863374590873718,-0.0032606460154055994,-0.0032606460154055994,-0.0032606460154055994,-0.0032606460154055994,-0.0010021291673183025,-0.0038691088557243,-0.013431288301944691,0.05652241408824919,-0.008863374590873718,-0.0032606460154055994,-0.0076531134545803,0.006723910570144695,-0.0032606460154055994
2021-03-04,1.405179500579834e-05,5.166977644001369e-06,5.166977644001369e-06,5.166977644001369e-06,5.166977644001369e-06,5.166977644001369e-06,5.166977644001369e-06,-0.015929184854030595,0.03581138700246811,1.405179500579834e-05,5.166977644001369e-06,-0.009106691926717703,-0.010844953358173301,5.166977644001369e-06
2021-03-05,-0.0033723115921021063,0.0010673031210899006,0.0010673031210899006,0.006341326981782899,0.0010673031210899006,0.0010673031210899006,0.002579778432846097,-0.0184827521443367,0.0334613844752312,0.0029012411832808893,-0.0008817426860332975,-0.009006395936012296,-0.018877025693655007,0.0010673031210899006
2021-03-08,-0.005791313946247101,0.002562891691923197,0.002562891691923197,0.009890053421258906,0.002562891691923197,0.002562891691923197,0.002562891691923197,-0.015946730971336302,0.027689121663570404,0.006966665387153709,-0.010214604437351206,-0.0105258151888847,-0.017444737255573196,0.002562891691923197
2021-03-09,-0.004607714712619809,0.0044154450297356,0.0044154450297356,0.011186692863702802,0.0044154450297356,0.0044154450297356,0.0033390931785107006,-0.012734893709421193,0.020410016179084806,0.015943616628646795,-0.0199656076729298,-0.010392371565103496,-0.025256086140871,0.0044154450297356
2021-03-10,-0.0335730984807015,-0.0021664053201675,-0.0021664053201675,0.0070366486907006,-0.0021664053201675,-0.0021664053201675,-0.02789206802845,-0.004663273692131098,0.0379069074988366,0.0594032928347587,-0.003646239638328601,-0.0021664053201675,-0.021573901176452595,-0.0021664053201675
2021-03-11,-0.030797280371189104,-0.003864437341690098,-0.003864437341690098,0.011877879500389099,-0.003864437341690098,-0.003864437341690098,-0.04716626554727551,-0.003897473216056803,0.0315752774477005,0.09702035039663309,-0.008642539381980903,-0.003864437341690098,-0.026783362030983006,-0.003864437341690098
2021-03-12,-0.0200375989079475,-0.003345236182212795,-0.003345236182212795,0.002099439501762404,-0.003345236182212795,-0.003345236182212795,-0.057498157024383496,-0.003345236182212795,0.029183819890022306,0.09666190296411509,-0.010766305029392298,-0.003345236182212795,-0.016226395964622504,-0.003345236182212795
2021-03-15,-0.006803594529628795,-0.0023797191679476998,-0.0023797191679476998,-0.0023797191679476998,-0.0023797191679476998,-0.0023797191679476998,-0.0650193393230438,-0.0023797191679476998,0.021760363131761606,0.0999808870255948,-0.0202305540442467,-0.0023797191679476998,-0.010649979114532401,-0.0023797191679476998
2021-03-16,-0.0174666047096253,-0.0033972747623919955,-0.0033972747623919955,0.005090042948722902,-0.0033972747623919955,-0.0033972747623919955,-0.0683708749711513,-0.0033972747623919955,0.021058656275272404,0.09723740071058282,-0.012064531445503207,-0.0033972747623919955,-0.0017029866576194,-0.0033972747623919955
2021-03-17,-0.024577379226684598,-0.004307683557272006,-0.004307683557272006,0.002706937491893796,-0.004307683557272006,-0.004307683557272006,-0.06257444247603419,-0.004307683557272006,0.0286242067813873,0.0743309035897255,0.007637090981006706,-0.004307683557272006,0.0040064081549643915,-0.004307683557272006
2021-03-18,-0.029482364654541002,-0.0010801590979099968,-0.0010801590979099968,0.001977033913135501,-0.0010801590979099968,-0.0010801590979099968,-0.05105756595730789,-0.0010801590979099968,0.0325786098837852,0.05012246966361998,0.003004662692546803,-0.007940206676721594,0.007278449833393104,-0.0010801590979099968
2021-03-19,-0.0459307953715324,0.0021051093935966006,0.0021051093935966006,0.0021051093935966006,0.0021051093935966006,0.0021051093935966006,-0.06359672546386719,-0.0016965568065644004,0.030871972441673307,0.0910196751356124,-0.002426013350486797,0.0021051093935966006,0.0027832202613354007,-0.0236554220318795
2021-03-22,-0.06286422908306122,8.136406540869973e-05,8.136406540869973e-05,8.136406540869973e-05,8.136406540869973e-05,8.136406540869973e-05,-0.0534090921282768,8.136406540869973e-05,0.043322999030351604,0.0870363116264343,-0.0013254806399344982,8.136406540869973e-05,0.0123370103538036,-0.025667019188404097
2021-03-23,-0.03984850645065309,-0.006537601351738004,-0.006537601351738004,0.006053373217582703,-0.006537601351738004,-0.006537601351738004,-0.057841643691063,-0.006537601351738004,0.0570163205265999,0.08526653051376348,-0.013897418975830106,-0.012474305927753504,0.027596384286880493,-0.019182734191417694
2021-03-24,-0.015344481915235506,-0.008509017527103396,-0.008509017527103396,0.0049213767051697055,-0.008509017527103396,-0.008509017527103396,-0.0515014156699181,-0.008509017527103396,0.07166264951229101,0.0766599476337433,-0.008509017527103396,-0.03415821492671969,0.0073234140872955045,-0.008509017527103396
2021-03-25,-0.0290350690484047,-0.007179614156484604,-0.007179614156484604,0.019881188869476304,-0.007179614156484604,-0.007179614156484604,-0.0383515283465385,-0.007179614156484604,0.0557579398155212,0.08565232902765271,-0.023295242339372607,-0.025193978101015105,-0.002337947487831102,-0.007179614156484604
2021-03-26,-0.024838265031576205,-0.005485106259584406,-0.005485106259584406,0.02191022783517839,-0.005485106259584406,-0.005485106259584406,-0.0397342219948769,-0.005485106259584406,0.046450145542621696,0.0939446091651917,-0.0369849614799023,-0.022351663559675196,-0.005485106259584406,-0.005485106259584406
2021-03-29,-0.006828941404819502,-0.0022612325847148965,-0.0022612325847148965,0.017688799649476998,-0.0022612325847148965,-0.0022612325847148965,-0.03690452128648761,-0.0022612325847148965,0.0418950133025646,0.09685007110238081,-0.0524284020066262,-0.0444434508681298,-0.0022612325847148965,-0.0022612325847148965
2021-03-30,-0.0040192753076553,-0.0040192753076553,-0.0040192753076553,0.014103103429079104,-0.0040192753076553,-0.0040192753076553,-0.025868982076644897,-0.0040192753076553,0.048470694571733496,0.08714547753334048,-0.0495655983686447,-0.04213067516684531,-0.0040192753076553,-0.0040192753076553
2021-03-31,0.015577554702758796,-0.0009197220206260959,-0.0009197220206260959,0.0022672079503536016,-0.0009197220206260959,-0.0009197220206260959,-0.0456630513072014,0.011991214007139206,0.04957810416817661,0.09714050963521001,-0.0960393995046615,-0.029333975166082396,-0.0009197220206260959,-0.0009197220206260959
2021-04-01,-0.0078223310410976,-0.005664139986038201,-0.0068523772060870985,0.0011583641171454967,-0.0068523772060870985,-0.0068523772060870985,-0.0026459917426109036,-0.004169221967458801,0.0579970404505729,0.08852531015872951,-0.054884601384401294,-0.0524638779461383,0.007379002869129195,-0.0068523772060870985
2021-04-02,-0.012958228588104193,-0.008290410041809096,0.008145451545715304,0.0056635588407517035,-0.005216188728809391,-0.012958228588104193,0.008395388722419808,-0.012958228588104193,0.03676241636276251,0.0520335659384728,-0.030472002923488603,-0.034218139946460696,0.02699059247970581,-0.020919568836688995
2021-04-05,-0.012185465544462204,0.0044069513678551,0.0194878950715065,0.014286562800407396,-0.0042915940284729,-0.012185465544462204,0.013499431312084198,-0.0072101615369320055,0.0321512073278427,0.021144792437553392,-0.032863717526197406,-0.034849900752306,0.026006214320659596,-0.027396719902753802
2021-04-06,-0.011314149945974405,0.0378404930233955,0.01759976893663409,-0.0079648979008198,-0.007264163345098502,-0.011314149945974405,0.023578926920890808,-0.007424805313348805,0.0138115584850311,0.019414484500884996,-0.028805311769247097,-0.044998597353696906,0.03218685835599899,-0.025345940142869998
2021-04-07,-0.0106177628040314,0.0651860162615777,0.017378419637679998,0.0005144178867340019,-0.0010373219847679,-0.0106177628040314,0.03213007748126989,-0.008658103644847898,0.006771344691514997,-0.0008951276540756017,-0.041428018361330005,-0.0518924184143543,0.032879255712032304,-0.029712975025177002
2021-04-08,-0.008087094873189898,0.0598340407013893,0.006171599030494704,0.002443250268697704,-0.0011601895093917985,-0.008087094873189898,0.0311961248517037,-0.004285439848899897,0.0020543001592159063,-0.008087094873189898,-0.05300310254096981,-0.0421646758913993,0.0359078086912632,-0.012732438743114402
2021-04-09,-0.009765762835741099,0.05453129112720491,0.002638518810272203,0.004262961447238901,-0.0023106038570403983,-0.011889267712831497,0.027608022093772902,-0.0024257972836495,-0.006969314068555901,-0.009765762835741099,-0.0413134656846524,-0.04734452813863759,0.0530489012598991,-0.010305270552635207
2021-04-12,-0.009595125913620002,0.02999205142259599,-0.004464000463485704,0.0031298510730266016,-0.008225701749324799,-0.009595125913620002,0.0177032798528671,-0.0005934201180934975,-0.002839677035808598,-0.009595125913620002,-0.0378594100475311,-0.024613536894321407,0.07555192336440089,-0.0189959406852723
2021-04-13,-0.007707543671131099,0.0007703602313995916,-0.0195998698472976,0.0156698040664196,-0.007326826453208896,-0.007707543671131099,0.0013583749532700001,0.008649963885545703,0.0006713718175887992,-0.007707543671131099,-0.026832733303308494,-0.0112491436302661,0.0776162259280682,-0.016604915261268602
2021-04-14,-0.008430868387222304,-0.022905744612216908,-0.026382811367511805,0.0266920551657676,0.0008652508258819025,-0.008430868387222304,0.005212791264057187,0.006143819540738997,-0.0006500519812107988,-0.008430868387222304,-0.0045089684426785,-0.008430868387222304,0.0727153345942497,-0.02345816791057591
2021-04-15,-0.0104538314044475,-0.014975480735302,-0.035068355500698103,0.0395322591066361,-0.009586427360773093,-0.0104538314044475,-0.0002466142177581926,0.012129783630371108,-0.004250008612871094,-0.0104538314044475,0.0017151907086372029,-0.015520989894866902,0.0701400488615036,-0.012507766485214192
2021-04-16,-0.0135253071784973,-0.0036568418145180026,-0.028428807854652405,0.0394776500761509,-0.010133385658264195,-0.0135253071784973,0.006015196442604107,0.013637930154800401,-0.0135253071784973,-0.0135253071784973,0.003211472183465902,-0.028590273112058605,0.0645911805331707,-0.002023078501224504
2021-04-19,-0.009963694959878894,0.016064971685409504,-0.026228688657283797,0.020942695438861902,-0.009847894310951198,-0.009963694959878894,-0.0202072039246559,0.013588495552539909,-0.009963694959878894,-0.009963694959878894,0.010806590318679907,-0.0500971339643002,0.07074028253555299,0.014092631638050107
2021-04-20,-0.007286950945854194,-0.0010766983032226979,-0.0441827476024627,0.0176511667668819,-0.007286950945854194,-0.007286950945854194,-0.011430650949478108,0.015804003924131407,-0.005132891237735797,-0.007286950945854194,0.012130465358495698,-0.0400168634951115,0.0785893686115742,0.006812795996665996
2021-04-21,-0.005649846047163003,-0.012927278876304696,-0.03355919569730761,0.010221198201179497,-0.0045617148280144015,-0.005649846047163003,-0.021867282688617692,0.014243684709072092,-0.002899661660194404,-0.005649846047163003,-0.0014157928526401034,-0.014178622514009503,0.08492796123027802,-0.001033775508403792
2021-04-22,-0.006476528942584894,-0.0100496634840965,-0.03706788644194601,0.013640228658914608,-0.005862250924110399,-0.006476528942584894,-0.02626211196184161,0.010728176683187499,-0.006476528942584894,-0.006476528942584894,0.002036068588495303,-0.0077844820916651986,0.0792438425123692,0.007284224033355796
2021-04-23,-0.010521799325943007,-0.007984057068824796,-0.018542233854532304,0.018689222633838695,-0.010310977697372402,-0.010521799325943007,-0.0254398286342621,0.013977408409118694,0.0024066641926764887,-0.010521799325943007,-0.010345891118049608,-0.010521799325943007,0.0794329345226288,0.0002040043473243991
2021-04-26,-0.010054670274257702,0.003518842160701696,-0.0308523178100586,0.009460501372814102,-0.010054670274257702,-0.010054670274257702,-0.0325124338269234,0.013416461646556806,0.005628764629364007,-0.010054670274257702,-0.003316078335046803,-0.010054670274257702,0.0780210793018341,0.006908468902111095
2021-04-27,-0.0128635950386524,0.011876299977302607,-0.011215992271900198,-0.0023196116089821,-0.015755753964185694,-0.012790393084287699,-0.01746109873056409,0.010989502072334296,0.005227923393249512,-0.012790393084287699,0.005200266838073696,-0.012790393084287699,0.0719742029905319,-0.007281064987182589
2021-04-28,-0.012244269251823502,0.008862458169460297,-0.018782552331686006,-0.009339924901723903,-0.020706668496131897,-0.009374812245369,-0.0020021572709083973,0.007505387067794793,0.007553938776254598,-0.009374812245369,0.010509803891181994,-0.009374812245369,0.0619817972183228,-0.005213357508182512
2021-04-29,-0.011958487331867197,0.014432743191719,-0.011789117008447599,0.014593876898288803,-0.0099432691931724,-0.011196188628673498,0.008093237876892104,-0.0009617283940314969,-0.010211415588855702,-0.011196188628673498,0.0588922277092934,-0.008489511907100601,0.016094461083412205,-0.03636050224304199
2021-04-30,-0.011118922382593197,0.016468003392219502,-0.009888570755720194,-0.0044724307954311995,-0.009888570755720194,-0.009888570755720194,0.032406285405159,-0.023056406527757603,0.0046267360448837,-0.021083306521177292,0.0527765601873398,0.0027958527207374018,-0.009888570755720194,-0.009788021445274311
2021-05-03,-0.0118748024106025,-0.0205551534891128,-0.011410556733608204,0.020978450775146498,-0.004744905978441204,-0.011410556733608204,0.018751576542854295,-6.256997585300794e-05,-0.0015804767608642023,-0.011410556733608204,0.0442322269082069,-0.00765516236424451,-0.0004250630736351013,-0.0028323829174042026
2021-05-04,-0.015559259802103001,0.019352346658706596,-0.015559259802103001,0.011513523757457803,-0.015559259802103001,-0.015559259802103001,0.0196310356259346,-0.010719221085309996,-0.005862530320882804,-0.015559259802103001,0.04825029522180549,0.007868379354476998,-0.015559259802103001,0.0033217817544936856
2021-05-05,-0.027083981782197897,0.0194708183407784,-0.010644048452377299,0.0070987045764924,-0.011787861585617003,-0.0137322731316089,0.022123619914054905,0.004426583647727897,-0.013852417469024603,-0.0137322731316089,0.041623555123806,0.029737554490566302,-0.0137322731316089,-0.01991575956344599
2021-05-06,-0.0376647561788559,0.0300779528915883,0.009553503245115301,-0.00021809712052339725,-0.0143979005515575,-0.0143979005515575,0.018842432647943504,0.0013846419751645037,-0.0146852508187294,-0.0143979005515575,0.040098920464515686,0.0365762226283551,-0.0143979005515575,-0.026373893022537204
2021-05-07,-0.0644938051700592,0.04652560129761699,0.0027807913720607966,-0.0015529580414295058,-0.012969311326742103,-0.012969311326742103,0.018187288194894798,-0.005167838186025606,-0.017755560576915706,-0.012969311326742103,0.026110172271728502,0.02804606780409819,-0.012969311326742103,0.019197732210159302
2021-05-10,-0.07610755413770681,0.06890254467725748,-0.0029455274343491017,-0.012827128171920804,-0.007457628846168504,-0.013839818537235302,0.02348896116018291,-0.011254843324422802,-0.018326595425605795,-0.013839818537235302,0.05192403495311729,0.004634298384189599,-0.013839818537235302,0.021488957107067094
2021-05-11,-0.11049552634358409,0.060116674751043396,-0.0081842988729477,-0.0081842988729477,-0.0081842988729477,-0.0081842988729477,0.012222941964864793,-0.0081842988729477,-0.009495932608842905,-0.039278943091631005,0.0651698932051659,0.011155705899000203,-0.019813116639852593,0.07133990153670319
2021-05-12,-0.10339660570025441,0.0787957236170769,-0.006616193801164599,-0.006616193801164599,-0.006296355277299895,-0.006616193801164599,0.016518943011760698,-0.006616193801164599,-0.0038948655128479004,-0.07789942249655721,0.0787957236170769,0.002485889941453906,-0.006616193801164599,0.047971889376640306
2021-05-13,-0.09196839109063151,0.0540084838867187,0.0008168704807757984,-0.0038432665169239044,0.0008168704807757984,0.0008168704807757984,0.0376884192228317,0.0008168704807757984,-0.0022646859288216054,-0.08197242394089699,0.06868819147348401,0.023283153772354105,0.0008168704807757984,-0.0077039226889610984
2021-05-14,-0.0955011434853077,0.04874679446220401,1.5158206224503978e-05,1.5158206224503978e-05,1.5158206224503978e-05,1.5158206224503978e-05,0.032079465687274905,1.5158206224503978e-05,0.004890523850917802,-0.06667409092187879,0.05928617715835581,0.010223686695098905,1.5158206224503978e-05,0.006857670843601296
2021-05-17,-0.10013784095644959,0.052847076207399396,-0.0026250407099724024,-0.0026250407099724024,-0.0026250407099724024,-0.0026250407099724024,0.031550101935863495,-0.0026250407099724024,-0.004540383815765395,-0.06953118368983272,0.07365134730935101,0.006681662052869797,-0.009583268314599998,0.0321876294910908
